name,brand,price,processor,Ram,Ram_type,ROM,ROM_type,GPU,OS,display_size,resolution_width,resolution_height,warranty,image_url,buy_url,source
"HP Professional 15 (2026), Intel (i5 14th Gen) Core 5 120U - (8 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Home) Business Laptop/15.6"" FHD/Backlit + FingerPrint/Silver/Copilot Key/1.5kg/MS Office",HP,58990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71min2uj4ZL._SL500_.jpg,,amazon
"ASUS Vivobook Go 15 (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ521WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.63 Kg, with MS Office)",ASUS,55990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/31x9tXSPdpL._SL500_.jpg,,amazon
"HP Professional 14 (2025), Intel Core i5 13th Gen 1334U - 32 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Home Thin and Light Business Laptop/14.0"" FHD/Backlit + Fingerprint/Silver/1.4 Kg/MSO 2021",HP,75999.0,Intel Core I5 13Th,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/712g6EKmQDL._SL500_.jpg,,amazon
"Dell Inspiron 3530, Intel Core i5-1334U, 13th Gen, 16GB RAM, 512 SSD, FHD, 15.6""/39.62cm, Windows 11, MS Office 24, Black, 1.62KG, McAfee 15 Month, Thin & Light Laptop",Dell,63000.0,Intel Core I5-1334U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/71WuRLJnL4L._SL500_.jpg,,amazon
"HP Professional 15 (2026), Intel (i3 14th Gen) Core 3 100U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin & Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office",HP,52620.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/718-7YE0WQL._SL500_.jpg,,amazon
"HP 14, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, 14/35.6cm, FHD, Win11, M365 Basic(1yr),Office Home24, Silver,1.4kg, FHD Camera w/Privacy Shutter,ep0340TU",HP,63490.0,Intel Core I5-1334U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/71QmnM0kEfL._SL500_.jpg,,amazon
"ASUS Vivobook S16,Intel Core Ultra 7 255H,AI PC(Intel Arc iGPU/16GB RAM/512GB SSD/FHD/16/60Hz/Backlit Keyboard/70Whr/Windows 11/M365 Basic(1Year)*/Office Home 2024/Cool Silver/1.7 Kg) S3607CA-SH077WS",ASUS,90990.0,Intel Core Ultra 7,16.0,DDR4,512.0,SSD,Intel Arc Igpu,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71hCtRyi+LL._SL500_.jpg,,amazon
"DELL Latitude 3540 (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Smoky Black/1.8 kg/MS Office 2021",Dell,44990.0,Intel Core I3 12Th,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61yY4ZxfCrL._SL500_.jpg,,amazon
Certified | T430 Business Laptop | Core i5-3320m | 16GB RAM | 256GB SSD | 14” HD Display | WiFi | Webcam | Win 10 Pro,Certified,16990.0,Intel Core i5,16.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61rLg7iMuXL._SL500_.jpg,,amazon
"HP Professional 15 (2026), Intel (i3 14th Gen) Core 3 100U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin & Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office",HP,47810.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/71LFZxS09oL._SL500_.jpg,,amazon
"HP Professional 14 (2026), Intel (i5 14th Gen) Core 5 120U - (8 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Home) Business Laptop/14.0"" FHD/Backlit + FingerPrint/Silver/Copilot Key/1.4kg/MS Office",HP,58410.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,14.0,3840,2160,1,https://m.media-amazon.com/images/I/71loSWi1sZL._SL500_.jpg,,amazon
"Lenovo Yoga 7 2-in-1, Intel Core Ultra 7 258V, 32GB RAM, 1TB SSD, WQXGA+ OLED, Copilot+ AI PC, 14""/35.5cm, Win 11, Office 2024, Seashell, 1.38Kg, 47 Tops, Yoga Pen, 83JQ000NIN, Convertible Laptop",Lenovo,147624.0,Intel Core Ultra 7,32.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/61AaEbXp3LL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN",Lenovo,47800.0,Intel Core I3 12Th,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81+SKGgJ9yL._SL500_.jpg,,amazon
"HP Professional 240R G10 Ultra-Light Business Laptop with Intel Core 3-100U, 16GB DDR4 RAM, 512GB SSD, 14″ FHD IPS Display, Copilot Key, Windows 11 Pro & MS Office 2024",HP,52990.0,Intel Core i5,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/516VbaB5tZL._SL500_.jpg,,amazon
"Lenovo V14 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics 610M/Windows 11) Thin and Light Business Laptop/14 FHD Display/Silver/1.47 kg/MS Office 2021",Lenovo,44800.0,Amd Ryzen 3 7320U,8.0,DDR4,512.0,SSD,Amd Radeon Graphics,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51aoXk4rzXL._SL500_.jpg,,amazon
"ASUS Vivobook S16,Intel Core Ultra 5 225H,AI PC(Intel Arc iGPU/16GB RAM/512GB SSD/FHD/16/60Hz/Backlit Keyboard/70Whr/Windows 11/M365 Basic(1Year)*/Office Home 2024/Cool Silver/1.7 Kg) S3607CA-SH071WS",ASUS,79990.0,Intel Core Ultra 5,16.0,DDR4,512.0,SSD,Intel Arc Igpu,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71MAe4Du8uL._SL500_.jpg,,amazon
"HP Professional 15 (2026), Intel (i5 14th Gen) Core 5 120U - (8 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Business Laptop/15.6"" FHD/Backlit + Fingerprint/Silver/Copilot Key/1.5kg/MS Office",HP,58520.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71O31Atk3RL._SL500_.jpg,,amazon
"HP Laptop 255 G9 (2024), AMD Athlon Silver 3050U - (4GB/256GB SSD/AMD Radeon Graphics/Windows 11) Thin and Light Business Laptop/15.6"" (39.62cm)/Black/1.47 kg/MS Office 2021",HP,39999.0,Amd Athlon Silver,8.0,DDR4,256.0,SSD,Amd Radeon Graphics,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71RTGKgUGeL._SL500_.jpg,,amazon
"Lenovo V14 G4 AMD Ryzen 5 7520U 14"" (35.56 cm) FHD Laptop (16GB LPDDR5 RAM/512GB SSD/Windows 11 Home/Ms-Office /2GB AMD Radeon 610M Graphics/Dolby Audio/Arctic Grey/1.43 Kg), 1 Year Warranty",Lenovo,54999.0,Amd Ryzen 5 7520U,16.0,LPDDR5,512.0,SSD,Amd Radeon 610M,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71SPCKh5E+L._SL500_.jpg,,amazon
"MSI Venture 15 AI,Intel Series 1 Core Ultra 5 125H,40CM FHD 144Hz Thin & Light Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Office 2021/Arc Graphics/Solid Gray/1.9Kg) A1MG-005IN",MSI,75700.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71xWCDzuPwL._SL500_.jpg,,amazon
"DELL Inspiron 5440 (2025) Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5440 Thin and Light Laptop (14 inch, Ice Blue, 1.5 kg, with MS Office)",Dell,52100.0,Intel Core I3 13Th,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/815EBJT+CoL._SL500_.jpg,,amazon
"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Silver",Apple,93990.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/711NKCLZfaL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 15IAH8 Intel Core i5 12th Gen Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD IPS Display, MS Office 2024, Arctic Grey, 1.62 KG) 83ER00KSIN",Lenovo,61800.0,Intel Core I5 12Th,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51gROiA8AFL._SL500_.jpg,,amazon
"acer Aspire 5 13th Gen Intel Core i5 (16 GB RAM/512 GB SSD/Windows 11 Home/MS Office), A515-58M 15.6"" Full HD IPS 45% NTSC Display, Steel Gray, 1.75 KG",Acer,59990.0,Intel Core i5,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81x3tKnUBaL._SL500_.jpg,,amazon
"Model 5410 Laptop | i5 10th Gen | 8GB DDR4 RAM | 256GB SSD | HD Graphics 620 | 14"" HD Display | Win 10 Pro | A+ Condition (Pre-Owned & Tested)",Model,25995.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/51osxwK91fL._SL500_.jpg,,amazon
"Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) LOQ 83GS000PIN Gaming Laptop (15.6 inch, Luna Grey, 2.38 Kg, with MS Office)",Lenovo,84990.0,Intel Core I5 12Th,8.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51g1O5oCHIL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 Intel Core i3-1305U 14"" (35.5cm) FHD IPS 300 Nits Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Alexa Built-in/1 Year ADP Free/Arctic Grey/1.37Kg), 82X60013IN",Lenovo,49888.0,Intel Core I3-1305U,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81K0c1HB7UL._SL500_.jpg,,amazon
"Lenovo IdeaPad 1 Intel Core i3-1315U 15.6 inch (38.5cm) FHD Laptop (8GB RAM/512GB SSD/Windows 11/Office Home 2024/1Year ADP Free/3 Month Game Pass/Grey/1.6Kg), 83B40004IN",Lenovo,47250.0,Intel Core I3-1315U,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/715wXIR4U2L._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.62Kg), 83ER00KPIN",Lenovo,60900.0,Intel Core I5-12450H,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/61TRKPzWmBL._SL500_.jpg,,amazon
"HP 15 Business Edition (2025), Intel Core i3 13th Gen 1315U | 16GB RAM | 512GB NVMe SSD | Windows 11 Pro | 15.6"" FHD IPS Anti-Glare Micro-Edge Display | Ultra-Light 1.59kg | Silver | MS Office 2024",HP,52100.0,Intel Core I3 13Th,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41FtNY9zniL._SL500_.jpg,,amazon
"HP Professional 14 (2025), Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD/Backlit + Fingerprint/Silver/1.4 Kg/MSO 2021",HP,58900.0,Intel Core I5 13Th,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/71R+qOYLRhL._SL500_.jpg,,amazon
"acer TL 14[New Launch], Intel Core i3 13th Gen, 16GB DDR4, 512GB SSD, 14"" FHD IPS Laptop, Win 11Pro, MSO21, Silver,1.34kg, UHD Graphics, Privacy Shutter, MIL 810 Durable Metal Body, 12 AntiVirus",Acer,55990.0,Intel Core I3 13Th,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/51Icq7hIANL._SL500_.jpg,,amazon
"ASUS Vivobook 15, (i5 14th Gen) Intel Core 5 120U,Thin & Light Laptop (16GB RAM/512GB SSD/FHD/15.6""/60Hz/Backlit Keyboard/Windows 11/Office 2021/Cool Silver/1.70 kg) X1504VAP-BQ224WS",ASUS,61990.0,Intel Core i5,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/716Eix+3A0L._SL500_.jpg,,amazon
"Dell 15 Laptop, 14th Gen Intel Core 3 100U Processor, 8GB, 512GB, Intel UHD Graphics Graphics, 15.6"" FHD 120Hz IPS 250 nit Display, 12 Months Mcafee, Win 11 + Office H&S 2024, Platinum Silver, 1.63kg",Dell,48990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81MzrlHnLHL._SL500_.jpg,,amazon
"ASUS Vivobook 16, Intel Core i5-12500H, 12th Gen, 16GB RAM, 512GB SSD, FHD+, 16""/40.64cm, Win 11, MS Office 2021, Silver, 1.8KG, Backlit Keyboard, X1605ZAC-MB540WS, Thin and Light Laptop",ASUS,59590.0,Intel Core I5-12500H,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71FxHLC7QLL._SL500_.jpg,,amazon
"Lenovo V15 12th Gen Intel Core i5-1235U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA07RIH",Lenovo,58999.0,Intel Core I5-1235U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/719+CaSnPxL._SL500_.jpg,,amazon
"HP (4 GB/128 GB SSD/DOS NO Windows 15.6"" HD Black",HP,39999.0,Intel Core i5,8.0,DDR4,128.0,SSD,Intel Iris Xe,DOS,15.6,1366,768,1,https://m.media-amazon.com/images/I/71ZpvVtRcAL._SL500_.jpg,,amazon
"Lenovo V14 G3, 12th Gen Intel Core i7-1255U Upto 4.70Ghz (16GB RAM/512GB SSD/Windows 11) 14.0"" FHD Display Thin and Light Laptop/Iron Grey /1.70 kg 1 Year Onsite Brand Warranty",Lenovo,67990.0,Intel Core I7-1255U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/519RoeX1P4L._SL500_.jpg,,amazon
"ASUS Vivobook 16, Intel Core i5-13420H Processor,(16GB RAM/512GB SSD/16 FHD+ (1920 x 1200)/Win 11/M365 Basic (1Year)*/Backlit Keyboard/Office Home 2024/Silver/1.88 kg),X1605VA-MB1627WS",ASUS,60990.0,Intel Core I5-13420H,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71qHP8SjPUL._SL500_.jpg,,amazon
"Da Milano Leather Laptop Bag for Men & Women | Laptop Messenger Bag | Fits Up To 15"" Laptop | Ideal for Office Purpose (1995E-M)",Mi,24999.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81O-n6Cb9dL._SL500_.jpg,,amazon
Solid Sheesham Wooden Study Table & Desk with Drawer for Office and Home | Computer Laptop Table | Reading & Writing Desk | Laptop Desk (Mahogany),Solid,19949.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71LZhsM621L._SL500_.jpg,,amazon
"Samsonite Laptop Bag For Office | Softsided Briefcase Bag For Men Women | Openroad Nylon Laptop Bag with Space For Laptop Upto 16.4 Inch, Jet Black",Samsonite,19899.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,16.4,1920,1080,1,https://m.media-amazon.com/images/I/713QFJJmAHL._SL500_.jpg,,amazon
"Da Milano LeatherLaptop Bag for Men & Women | Laptop Messenger Bag | Fits Up To 15"" Laptop | Ideal for Office Purpose (10122)",Mi,21999.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71fZSHOBjJL._SL500_.jpg,,amazon
Da Milano Leather Black Laptop Bag for Men & Women | Laptop Messenger Bag | Ideal for Office Purpose (6196M),Mi,16999.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71dUpqotA8L._SL500_.jpg,,amazon
Un-Desk Orion L-Shape Computer Table for Home Office and Study Table with 3 Shelf Workstation Corner Desk for Desktop Pc Laptop and Gaming Reversible Shelf Left and Right 150 CM Charcoal Black,Mi,13999.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71tVW+81HtL._SL500_.jpg,,amazon
"Samsonite Evosight Slim Bailhandle 15.6"" Laptop Bag | Slim Business Briefcase with Padded Laptop Compartment | Smart Sleeve | Lightweight Durable Office Bag for Men & Women | 2-Year Warranty | Navy",Samsonite,8600.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41vs8P8DEnL._SL500_.jpg,,amazon
"Drogo 2 in 1 SitNWork Multipurpose Foldable Laptop Table Tray Stand for Office Chair with Cup Holder, Angle & Height Adjustable | Portable Laptop Bed Tray Desk Stand with Mousepad & Bookstand (Grey)",Drogo,6599.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71bkoDefNPL._SL500_.jpg,,amazon
"𝗗𝗲𝗹𝗹Model 5410 Laptop | i5 10th Gen | 8GB DDR4 RAM | 256GB SSD | HD Graphics 620 | 14"" FHD Display | Win 10 Pro | A+ Condition (Pre-Owned & Tested)",𝗗𝗲𝗹𝗹model,23450.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51vIhMJreOL._SL500_.jpg,,amazon
"𝗗𝗲𝗹𝗹Laptop Model 5420 | i5 11th Gen Processor |8GB DDR4 RAM |256GB Fast SSD |14"" FHD Display | Win10 |(Pre-Owned & Tested)",𝗗𝗲𝗹𝗹laptop,27599.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 10,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51vIhMJreOL._SL500_.jpg,,amazon
"Certified ThinkPad T430s (Slim) Core i5 3320m – 8GB RAM, 256GB SSD 14"", Win 10 Pro, Professional Business Laptop",Certified,15490.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71ZFhHIL0wL._SL500_.jpg,,amazon
"Certified Latitude 7410 Business Laptop – Core i5-10310U, 16GB RAM, 512GB SSD, 14” Full HD Touchscreen, Win 11 Pro",Certified,33990.0,Intel Core i5,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/61yEGOQAgML._SL500_.jpg,,amazon
"Certified Latitude 7410 Business Laptop – Core i5-10310U, 16GB RAM, 512GB SSD, 14” Full HD, Win 11 Pro",Certified,31990.0,Intel Core i5,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/61EoB1wc9NL._SL500_.jpg,,amazon
Certified | T430 Business Laptop | Core i5-3320m | 16GB RAM | 128GB SSD | 14” HD Display | WiFi | Webcam | Win 10 Pro,Certified,14990.0,Intel Core i5,16.0,DDR4,128.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61rLg7iMuXL._SL500_.jpg,,amazon
"Refurbished 3530 Thin & Light Laptop, 13th Gen Intel Core i5-1334U Processor, 4GB, 256GBSSD, 15.6"" (39.62cm) FHD Display, Windows 11 + MSO'24 & 15 Month McAfee, Silver,1.62kg",Refurbished,59000.0,Intel Core I5-1334U,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/71-51H6W1YL._SL500_.jpg,,amazon
"𝗗𝗲𝗹𝗹Laptop ModeI 7410 Laptop | InteI Core i5 10th Gen | 16GB DDR4 RAM | 256GB SSD | 14"" Full HD Display | Win 10 Pro | InteI UHD Graphics 620 | Seller Warranty | A+ Condition (Refab)",𝗗𝗲𝗹𝗹laptop,27999.0,Intel Core i5,16.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/31q2-8TNSZL._SL500_.jpg,,amazon
"𝗗𝗲𝗹𝗹Model E5570 Laptop | Core i7 6th Gen | 8GB RAM | 256GB SSD | 15.6"" HD Display | HD Graphics | Win 10 | WiFi| (Pre-Owned & Tested)",𝗗𝗲𝗹𝗹model,20999.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/51osxwK91fL._SL500_.jpg,,amazon
𝗟𝗲𝗻𝗼𝘃𝗼Model L490 | InteI Core i5 8th Gen | 8GB RAM | 256GB SSD | 14-inch Full HD Display Win 10 pro | A+ Condition Laptop (Tested & Pre-Owned),𝗟𝗲𝗻𝗼𝘃𝗼model,21899.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51G8BlhaMAL._SL500_.jpg,,amazon
𝗟𝗲𝗻𝗼𝘃𝗼Model L14 | InteI Core i5 10th Gen Processor | 8GB RAM/512GB SSD | 14″ FHD Display Win 10 | A+ Condition Laptop (Refab),𝗟𝗲𝗻𝗼𝘃𝗼model,23995.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41agdqYcNHL._SL500_.jpg,,amazon
𝗟𝗲𝗻𝗼𝘃𝗼Model T14 Core i5 10th Gen Laptop | 8GB RAM | 256GB SSD | 14″ FHD Non-Touch | Win 10 | (Pre-Owned & Tested),𝗟𝗲𝗻𝗼𝘃𝗼model,23499.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51G8BlhaMAL._SL500_.jpg,,amazon
"Certified Latitude 7410 Business Laptop – Core i5-10310U, 8GB RAM, 256GB SSD, 14” Full HD Touchscreen, Win 11 Pro",Certified,31990.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/61yEGOQAgML._SL500_.jpg,,amazon
"Certified ThinkPad L470 Business Laptop | Core i5-7200U 7th Gen Processor | Upto 32GB RAM | Upto 2TB SSD | 14"" HD Display | Int UHD 620 Graphics | WiFi | Bluetooth | Win 11 Pro (16.0, GB, 512.0, GB)",Certified,25990.0,Intel Core i5,32.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61UBmSxZAdL._SL500_.jpg,,amazon
𝗟𝗲𝗻𝗼𝘃𝗼Model L14 | 𝗜𝗡𝗧𝗘𝗟i5 11th Gen Processor | 8GB RAM/256GB SSD | 14″ FHD Display Win 10 | A+ Condition Laptop (Refab),𝗟𝗲𝗻𝗼𝘃𝗼model,26995.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41agdqYcNHL._SL500_.jpg,,amazon
𝗟𝗲𝗻𝗼𝘃𝗼Model L14 | 𝗜𝗡𝗧𝗘𝗟i5 10th Gen Processor | 8GB RAM/256GB SSD | 14″ FHD Display Win 10 | A+ Condition Laptop (Refab),𝗟𝗲𝗻𝗼𝘃𝗼model,23995.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41agdqYcNHL._SL500_.jpg,,amazon
"𝗗𝗲𝗹𝗹Laptop Model 5400 | InteI i5-8th Gen Processor | 8GB DDR4 RAM - 256GB SSD | 14"" (35.6cm) FHD Display | Win 10 | Seller Warranty | A+ Condition Laptop (Refab)",𝗗𝗲𝗹𝗹laptop,23395.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/31-wf067yxL._SL500_.jpg,,amazon
"Certified Latitude 7420 Business Laptop – Core i5-1145G7, 16GB RAM, 512GB SSD, 14” Full HD, Win 11 Pro",Certified,37990.0,Intel Core i5,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71xYPGNHUkL._SL500_.jpg,,amazon
"𝗗𝗲𝗹𝗹Laptop ModeI Latitude 5410 Laptop | InteI Core i5 10th Gen | 8GB DDR4 RAM | 256GB SSD | 14"" Full HD Display | Win 10 Pro | InteI UHD Graphics 620 | Seller Warranty | A+ Condition (Refab)",𝗗𝗲𝗹𝗹laptop,25499.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51LHNjAjH9L._SL500_.jpg,,amazon
